"Id","SalePrice"
1589,144696.189669824
1590,128702.621756467
1591,114207.853521431
1592,127775.746645616
1593,106539.454527494
1594,299438.75433189
1595,199151.063357953
1596,251299.389927889
1597,268634.930000271
1598,221563.092547487
1599,126618.05546382
1600,146219.719113568
1601,72909.3138973204
1602,136814.238568528
1603,118957.9368532
1604,202951.369358085
1605,229222.208678715
1606,157292.096892807
1607,247712.441002887
1608,169462.69812217
1609,150037.79443037
1610,174981.914612494
1611,136639.631824903
1612,174224.831623793
1613,169194.523208923
1614,114312.922440208
1615,116484.100032227
1616,117518.827603701
1617,117494.423651543
1618,106205.14373379
1619,116239.453362812
1620,277013.951044716
1621,158185.538426827
1622,187411.770910672
1623,227349.3540753
1624,220978.670419892
1625,121849.443219959
1626,174868.558839779
1627,193689.925933541
1628,270839.015545681
1629,191517.7289819
1630,285789.728994777
1631,172759.029833144
1632,202070.406560357
1633,166112.082192663
1634,190189.079742598
1635,180353.317885746
1636,141204.346079993
1637,233248.884135538
1638,249125.161272315
1639,202350.970282184
1640,314594.180768883
1641,206646.112563591
1642,215867.782235512
1643,216003.346774802
1644,211537.341802016
1645,193132.990378808
1646,140230.80354599
1647,150803.237820379
1648,141535.142236543
1649,129094.381091705
1650,105327.944258548
1651,110115.999671829
1652,105593.293436147
1653,105593.293436147
1654,167973.776778972
1655,114433.035431936
1656,158095.208751881
1657,168110.438911053
1658,158131.814680117
1659,90250.0616720627
1660,142055.682046393
1661,329893.146806044
1662,316345.321967271
1663,243674.906372409
1664,317887.359832282
1665,210987.342118185
1666,228891.225715349
1667,324636.20859941
1668,208791.26665993
1669,187029.445189982
1670,223521.305349634
1671,216762.975263239
1672,297666.77054589
1673,287116.603415205
1674,192201.553412424
1675,158581.804887492
1676,148592.928656427
1677,166886.469806655
1678,317271.466657167
1679,270304.732475085
1680,216819.536369651
1681,168156.958226376
1682,221054.754713715
1683,155323.667091124
1684,179031.359307714
1685,177813.917357248
1686,134530.717548103
1687,166491.417693042
1688,190719.451185868
1689,192039.658295879
1690,177820.15262553
1691,159945.693901754
1692,243259.747274397
1693,167223.536257764
1694,179233.445042207
1695,168455.737333784
1696,283999.83340996
1697,168694.896064927
1698,316922.878276521
1699,244434.19622212
1700,240154.011574197
1701,265063.347374349
1702,205711.698081021
1703,199178.981947266
1704,203765.897412622
1705,172062.372902163
1706,291670.497642036
1707,169699.533212357
1708,167590.716483768
1709,191152.627187217
1710,169797.978053293
1711,215007.291887461
1712,213406.988124036
1713,200635.360770093
1714,184202.953760038
1715,193563.083759453
1716,149988.449405085
1717,136499.742847886
1718,138343.619064472
1719,216912.177984441
1720,183184.713456974
1721,147169.115704823
1722,147169.115704823
1723,145651.189880633
1724,169595.156689902
1725,252644.304576821
1726,200880.030816045
1727,156423.106012649
1728,183703.198186355
1729,171361.395652572
1730,218701.349641471
1731,124528.039679163
1732,108893.361668744
1733,110308.790893873
1734,127807.440429852
1735,112371.800585184
1736,110807.507251895
1737,251140.881018812
1738,213953.531573527
1739,327400.720934485
1740,190994.526918052
1741,140961.205643282
1742,165752.970430944
1743,161124.276335584
1744,214036.154722395
1745,220789.872578843
1746,314015.589460497
1747,249704.912767148
1748,306163.385953678
1749,162774.917638251
1750,148295.083685846
1751,276218.195397568
1752,105552.460618396
1753,187938.404829307
1754,241410.815110303
1755,177878.231717128
1756,109553.120760152
1757,107980.653858057
1758,165228.904334198
1759,214797.873291895
1760,159670.162776582
1761,160198.887830664
1762,248441.967366169
1763,193381.852313684
1764,122402.700655886
1765,202011.510137564
1766,177839.629085552
1767,200263.755146644
1768,139900.030740293
1769,168568.135644506
1770,124151.144573999
1771,146166.498585899
1772,165689.89382034
1773,149976.224078154
1774,219972.503637535
1775,129463.709801589
1776,146947.308300676
1777,101146.099372726
1778,124876.268890689
1779,148945.034494688
1780,187930.48814556
1781,148023.907905562
1782,93692.0464664912
1783,167438.804806867
1784,127012.980857738
1785,136328.833454802
1786,277661.940202181
1787,195313.979748208
1788,72587.8005777949
1789,112556.371536717
1790,99432.3114068988
1791,293971.860383036
1792,168872.43774215
1793,135306.529718188
1794,117136.316104893
1795,139803.991268294
1796,144119.049497143
1797,137008.4192947
1798,125287.352879725
1799,91406.1317782411
1800,142275.399343792
1801,179261.305254389
1802,176272.136377297
1803,208798.66957356
1804,117501.277794463
1805,127151.277703581
1806,153859.394935402
1807,230445.967625444
1808,174309.813439895
1809,177390.339480797
1810,179059.149441654
1811,197549.124880767
1812,176117.515744694
1813,153121.788406723
1814,105895.738986934
1815,75279.0310552124
1816,101135.251874498
1817,181647.533031543
1818,232625.322281083
1819,142926.307614627
1820,90999.5082129276
1821,168143.973919695
1822,183133.47683287
1823,103805.593036913
1824,165902.815377635
1825,185942.815418062
1826,132947.613331134
1827,117296.354648897
1828,180964.315774544
1829,131785.623244549
1830,205955.831006004
1831,229521.057838679
1832,145906.720797401
1833,220554.485344229
1834,145596.418735426
1835,142239.924597459
1836,187732.454143506
1837,103781.854635412
1838,135364.931394239
1839,81243.2051562564
1840,150952.38216445
1841,145128.723445684
1842,138918.408040891
1843,136913.138802451
1844,126148.53215497
1845,224436.138293347
1846,155238.720352673
1847,257098.77314987
1848,87989.4850727968
1849,182600.478187567
1850,134178.296473339
1851,140098.347331886
1852,130713.227178326
1853,118553.228237559
1854,135822.293816441
1855,186553.860059936
1856,224013.272669257
1857,164799.239235499
1858,253223.086908549
1859,135469.596500376
1860,144921.93205215
1861,134934.883950416
1862,325658.267100706
1863,316101.679435869
1864,316191.974058851
1865,203339.342019985
1866,207392.348054064
1867,176062.227362465
1868,221669.897764046
1869,150859.763900513
1870,155647.77261209
1871,185336.581565435
1872,177095.810639443
1873,227224.050947034
1874,125738.717975992
1875,189125.114155925
1876,207990.583494961
1877,177268.564929643
1878,183516.852415948
1879,132519.154689937
1880,110536.354822463
1881,197639.302749489
1882,261423.84237367
1883,202890.367677419
1884,224720.975606395
1885,196981.353528918
1886,223904.202188872
1887,169486.10956037
1888,193090.394391923
1889,172867.656621653
1890,145132.786879235
1891,119681.262974479
1892,108865.753844442
1893,171534.079890215
1894,203105.332639759
1895,192359.034806952
1896,155266.0434182
1897,147346.108559965
1898,127275.111414112
1899,148990.888233669
1900,145094.114195102
1901,200872.175759199
1902,168338.937002155
1903,283306.165644904
1904,137258.939294188
1905,196303.799392953
1906,143091.772503438
1907,156306.658540056
1908,110603.483191192
1909,131372.857814362
1910,131675.466821114
1911,242620.87749799
1912,165008.963252085
1913,152076.182408758
1914,81373.1883281804
1915,203226.311723573
1916,135447.231958653
1917,241715.852836844
1918,118671.02110883
1919,131714.345432772
1920,194454.295081611
1921,248065.469276862
1922,207723.868164085
1923,261083.611573873
1924,190045.435063596
1925,235231.944607404
1926,239810.079330428
1927,134320.026228355
1928,180287.148500151
1929,99541.1366776501
1930,131579.298919429
1931,108928.636469982
1932,159483.303236057
1933,206445.408835438
1934,189651.608972461
1935,173743.583347027
1936,191684.458187172
1937,208584.778878845
1938,179053.229461247
1939,192162.063371411
1940,145645.982126901
1941,198854.10579681
1942,214132.976524996
1943,166059.411305298
1944,298648.685156628
1945,236369.542442943
1946,156317.220183279
1947,199723.528693417
1948,271215.432009747
1949,208470.418916747
1950,157521.190456324
1951,263599.705768691
1952,222985.469293259
1953,157680.294889186
1954,241519.255066309
1955,160086.921562077
1956,333007.721625706
1957,176441.270951507
1958,283168.779585036
1959,210769.948436056
1960,121085.669569989
1961,106601.830561164
1962,105593.293436147
1963,106105.776431453
1964,139759.235096418
1965,157995.152548035
1966,115040.693840655
1967,197031.877874976
1968,295110.065392101
1969,241129.212198499
1970,325242.535855446
1971,327652.887348846
1972,276921.356157316
1973,242628.607349235
1974,273181.316208952
1975,312855.765270415
1976,191735.94002091
1977,323002.12461771
1978,326353.382747021
1979,221505.071833019
1980,172736.108814209
1981,209763.431365232
1982,155225.969554513
1983,155225.969554513
1984,176775.570044099
1985,161869.414233265
1986,174993.474363083
1987,138639.292200322
1988,180784.181921567
1989,200544.599078697
1990,230337.831256202
1991,159550.641788141
1992,219712.770853579
1993,166720.324424056
1994,276699.268517258
1995,193987.981087476
1996,256525.175169651
1997,256866.795473577
1998,240509.153305773
1999,251744.616099093
2000,294818.350585282
2001,257162.386881444
2002,197937.801620985
2003,220208.673177066
2004,220708.428750749
2005,177290.820397921
2006,164336.817278028
2007,200418.434156377
2008,144851.417475952
2009,203066.309667159
2010,205988.233395576
2011,153785.377423161
2012,143072.567871607
2013,189586.267098032
2014,197353.052555775
2015,209708.201385818
2016,196954.450778729
2017,203059.583979612
2018,123375.636016364
2019,107919.643977663
2020,111593.82828148
2021,103673.356302276
2022,197149.904280454
2023,198684.644284984
2024,307911.035865763
2025,323524.275764784
2026,137859.720209136
2027,132356.570620512
2028,153181.525537248
2029,168013.909019789
2030,183731.525441265
2031,147601.591077867
2032,159050.711057381
2033,173345.098324241
2034,151993.88209949
2035,214461.44904059
2036,172917.79562728
2037,175195.525071298
2038,263634.840413445
2039,155826.715468868
2040,373721.512235977
2041,215411.965476824
2042,209278.621749606
2043,176315.432966802
2044,210132.666671707
2045,207701.06389941
2046,194486.872602574
2047,174740.070276503
2048,114596.915576395
2049,208884.795684157
2050,208165.346163927
2051,123420.415513406
2052,139428.182080496
2053,143356.681256868
2054,125287.357936324
2055,180129.046735531
2056,162883.380945109
2057,125316.088825918
2058,245865.79745347
2059,143605.13450046
2060,174640.796403261
2061,196940.754219687
2062,139624.756500179
2063,118305.989366705
2064,142263.699462405
2065,105325.410334824
2066,223365.096704975
2067,207337.631819082
2068,222625.972216794
2069,113396.43963818
2070,138466.724742625
2071,80505.6219784291
2072,176637.576810705
2073,132519.061260843
2074,164454.691877282
2075,143240.850062658
2076,107024.847965794
2077,150193.220744427
2078,125355.123473944
2079,157291.057677146
2080,116762.164981708
2081,150627.097322711
2082,210449.182420855
2083,184250.722448692
2084,101493.219316035
2085,134116.259052711
2086,128480.946786461
2087,160349.690239349
2088,153664.139967291
2089,79041.3848489851
2090,167005.091684547
2091,195214.612471556
2092,192670.716467372
2093,201000.707774408
2094,119010.09591302
2095,176549.722582939
2096,108435.968547739
2097,126013.014317385
2098,178990.199526661
2099,56426.4409183373
2100,196464.90050347
2101,193220.038925121
2102,164768.054953168
2103,127059.862136955
2104,272756.710792265
2105,176116.00946062
2106,139905.378599137
2107,291412.364545564
2108,124961.892906595
2109,133772.945657894
2110,126208.304409729
2111,139015.947483419
2112,200056.543386401
2113,137882.722981739
2114,148682.931368073
2115,190433.165965876
2116,112014.19510754
2117,171452.087265725
2118,154640.274702735
2119,129506.068379611
2120,139802.508335071
2121,106119.216131121
2122,132882.528341764
2123,97013.7162664502
2124,227570.9952288
2125,215672.573969105
2126,202878.154025914
2127,229383.905287332
2128,179566.004342204
2129,93092.4915740216
2130,186092.882223534
2131,145687.198496671
2132,161495.029601559
2133,124812.830290506
2134,145598.201762821
2135,101948.674136516
2136,165399.708648447
2137,131914.940840131
2138,138456.040726047
2139,145075.233258866
2140,127086.402897565
2141,125389.569242875
2142,135178.858511793
2143,134628.753723442
2144,149569.413706024
2145,121111.731586759
2146,157887.156335276
2147,206807.739119651
2148,161303.919794981
2149,117383.006205037
2150,209205.0362795
2151,124137.704874331
2152,206797.171883019
2153,181468.298263429
2154,110970.137997338
2155,154922.181226987
2156,323500.99275627
2157,195054.130209992
2158,267642.261294712
2159,241104.107643722
2160,167423.625314602
2161,192413.87947162
2162,270045.606864655
2163,214729.320367073
2164,186280.489068383
2165,142174.948643466
2166,125733.196803903
2167,169462.791525578
2168,218600.335975633
2169,195580.204685504
2170,221922.052477296
2171,151670.909248965
2172,133637.346092326
2173,198396.841131177
2174,254209.461968695
2175,229338.845554379
2176,224419.884559144
2177,273446.770491072
2178,214297.638974372
2179,97218.2190453069
2180,218507.145564447
2181,174963.477368134
2182,191062.647826424
2183,165552.390980526
2184,136858.959688439
2185,136016.404490057
2186,132540.861336134
2187,139114.188454546
2188,163642.694145671
2189,523485.635708713
2190,134061.531142303
2191,136094.380357015
2192,96389.7574218232
2193,138376.021454045
2194,137408.106989111
2195,122866.468399944
2196,135224.878300094
2197,147123.25026473
2198,166682.375693396
2199,221734.539035855
2200,132045.525761567
2201,169520.076611147
2202,177005.632770721
2203,191856.640330124
2204,245630.327663528
2205,166066.788925503
2206,131811.136464924
2207,235913.849304046
2208,155348.307843925
2209,263931.926481332
2210,110959.78089269
2211,111200.69111754
2212,127307.521374518
2213,144497.536818818
2214,188697.753056148
2215,111398.082894104
2216,228449.46745391
2217,97459.1607682947
2218,154943.992977704
2219,120786.189859961
2220,121296.438733647
2221,203226.311723573
2222,202951.369358085
2223,272748.163609826
2224,218809.731220347
2225,222521.910956529
2226,202014.219093264
2227,167210.1432598
2228,189366.538125207
2229,218868.79112479
2230,174764.987998778
2231,198611.665962719
2232,188049.483688457
2233,175243.877633997
2234,177964.614687098
2235,195431.912724592
2236,209804.824680491
2237,235397.284308548
2238,162031.963250726
2239,135524.06350543
2240,134384.795929851
2241,159095.980999374
2242,117550.214128464
2243,160927.176470357
2244,106419.232936433
2245,105496.763544883
2246,164133.447143927
2247,116486.540427443
2248,98784.368951138
2249,102198.248323751
2250,121112.724100716
2251,331705.146207029
2252,192603.109354804
2253,166204.548650376
2254,202939.677676425
2255,201423.947037818
2256,182101.773479286
2257,262100.252189454
2258,146506.507526916
2259,191218.120842185
2260,161104.33285852
2261,133885.857713048
2262,150210.116678434
2263,300130.600550683
2264,374864.457981733
2265,250412.335545433
2266,188891.571818426
2267,271112.818553684
2268,249770.49985121
2269,160453.763175041
2270,184361.754606137
2271,204937.508974958
2272,231445.969192076
2273,151020.141083243
2274,166571.110027429
2275,158492.958171454
2276,159987.157269569
2277,217548.934303246
2278,171753.785512188
2279,112903.53818173
2280,135547.965388581
2281,149492.932396344
2282,166160.831719847
2283,118263.148144501
2284,131570.786711896
2285,114491.604917113
2286,119050.718573103
2287,221838.79880405
2288,207034.660848437
2289,259577.467384738
2290,315808.119757619
2291,303820.489792307
2292,254013.810010412
2293,305138.034648322
2294,326903.10219494
2295,284720.263768721
2296,268507.725862289
2297,245906.88715628
2298,230160.977526869
2299,346951.205751617
2300,287966.654956311
2301,222297.324544124
2302,193723.285785107
2303,203688.914033936
2304,218901.391996606
2305,145179.352870577
2306,145184.233661008
2307,157514.815057244
2308,174193.538502438
2309,184621.919406543
2310,153273.630031068
2311,154742.853029778
2312,195283.901025276
2313,186022.110762278
2314,184802.625432454
2315,178207.369783378
2316,207559.684432862
2317,168074.358454046
2318,177650.971349616
2319,171185.48868911
2320,149670.707607773
2321,175625.011278416
2322,140808.558337482
2323,155391.355983047
2324,170518.069799013
2325,186534.850642642
2326,174800.718193004
2327,224944.779688197
2328,232153.496972138
2329,200895.163606605
2330,196301.195516087
2331,300880.899474706
2332,354053.456406355
2333,301341.63207579
2334,279456.996839026
2335,261980.275833711
2336,291790.952741619
2337,167110.729281444
2338,190560.440182099
2339,186720.332354464
2340,237673.904484349
2341,184490.616808732
2342,182846.888026115
2343,177921.586658078
2344,232312.099310309
2345,214349.786358766
2346,160649.064844856
2347,161202.217201949
2348,209891.40615839
2349,192086.831486432
2350,228165.470848596
2351,191723.749720257
2352,206056.050691499
2353,285345.203426193
2354,132052.747266708
2355,136716.669461602
2356,143481.923743473
2357,173775.600396169
2358,220183.673726808
2359,151307.138555595
2360,106744.225866836
2361,125486.37937005
2362,170073.372251848
2363,133153.283781024
2364,139891.238322534
2365,154589.073104909
2366,127878.924143469
2367,173419.67633399
2368,149882.601624834
2369,175565.577734654
2370,162807.670290605
2371,170219.243964215
2372,159599.449692455
2373,236120.563728122
2374,271161.521353478
2375,179585.107162906
2376,279915.218992337
2377,308658.368974713
2378,147942.499129432
2379,275468.34016542
2380,133085.011092114
2381,163452.752010126
2382,196784.078506614
2383,190629.109861181
2384,245198.868956953
2385,139195.503827268
2386,134899.812749466
2387,134154.207783371
2388,153797.1006554
2389,129110.681527613
2390,158222.844957683
2391,119114.951179315
2392,112588.972408533
2393,146071.59173297
2394,129910.547335702
2395,249545.586475505
2396,171245.307573303
2397,227315.104070986
2398,122629.318797909
2399,78878.6840509851
2400,75651.9444548072
2401,94707.542787576
2402,142600.742562662
2403,184796.250033374
2404,157799.150301285
2405,153880.926475894
2406,117339.662913828
2407,120512.270097698
2408,128785.268256187
2409,140729.765113644
2410,204865.184527922
2411,118285.975785713
2412,177249.812423093
2413,150857.498662373
2414,147808.008832081
2415,183356.416856087
2416,123985.688118594
2417,126623.603540585
2418,115609.679590927
2419,178922.46395872
2420,115268.024260724
2421,196341.059196419
2422,133176.998831673
2423,196536.699504961
2424,211391.081570722
2425,381091.961154814
2426,158478.666088627
2427,187179.126655023
2428,198136.652954234
2429,111987.000471699
2430,117952.494024316
2431,146288.565048391
2432,125544.948855228
2433,139193.705631856
2434,148438.016112488
2435,163317.280874245
2436,111851.470958688
2437,104259.051154054
2438,112458.872482348
2439,121722.225970959
2440,149650.962587267
2441,116222.615780249
2442,107018.729451772
2443,128283.656109962
2444,143739.62479781
2445,132656.120383096
2446,212980.140820062
2447,211863.49070234
2448,196606.513478539
2449,139221.986185062
2450,193899.040942344
2451,150518.739094687
2452,293554.436046884
2453,120483.475774375
2454,173133.099228347
2455,130043.281266698
2456,171252.979047418
2457,147569.819238358
2458,142709.310948355
2459,105256.927587658
2460,162493.011113999
2461,153056.703417352
2462,164336.887330585
2463,148316.860410286
2464,258926.337229437
2465,133366.529295916
2466,158043.236524564
2467,154125.082751729
2468,135529.049374696
2469,139976.044955874
2470,275468.188384881
2471,230027.585801614
2472,256075.033181738
2473,147636.305407283
2474,180584.571608568
2475,158332.874392498
2476,144432.837144193
2477,130212.829404838
2478,179346.707411514
2479,138340.980187014
2480,139601.870507523
2481,135738.479671374
2482,109146.625650211
2483,112877.756400871
2484,117215.482993736
2485,113294.269976734
2486,137371.015077125
2487,323249.153330895
2488,152644.521835525
2489,163093.476792443
2490,155597.236590606
2491,124650.082790802
2492,186548.675657056
2493,180960.999671003
2494,226612.784018971
2495,172610.130724392
2496,288060.522593579
2497,196454.917063826
2498,101330.576895166
2499,124822.194881197
2500,127087.488830072
2501,162644.771010362
2502,182054.226649413
2503,160592.153424292
2504,250434.544260636
2505,229548.462657874
2506,195911.012517479
2507,252129.404537152
2508,198490.510260516
2509,190799.061792272
2510,178512.967981742
2511,149861.887466908
2512,211866.503244804
2513,219269.950051313
2514,195813.94968875
2515,139984.743995909
2516,160765.351432053
2517,122386.470272534
2518,144464.392854776
2519,223996.995584201
2520,214720.084231754
2521,201031.825738686
2522,215768.485011417
2523,124591.96821717
2524,126748.857702616
2525,127600.263721572
2526,129161.614564955
2527,132594.806941625
2528,113390.216045324
2529,105723.288283497
2530,106916.384658936
2531,203607.505257805
2532,225342.272197026
2533,201881.947332349
2534,196220.323860926
2535,290043.501337462
2536,247824.897690739
2537,175453.424983732
2538,174409.005559469
2539,144911.306412702
2540,159034.597453976
2541,176494.749462899
2542,183113.159665116
2543,119938.683818591
2544,132723.02691873
2545,180720.790048774
2546,142427.240968138
2547,123013.721895536
2548,259956.686105171
2549,164295.377261065
2550,250094.170776271
2551,119681.262974479
2552,114183.449569274
2553,136184.674979997
2554,145385.291880952
2555,122280.485540961
2556,97682.8749748284
2557,108095.352433197
2558,302152.940880207
2559,166301.942600225
2560,151871.453673105
2561,123294.437397902
2562,166592.91010272
2563,170366.064693017
2564,198424.164196704
2565,159404.860300686
2566,203852.735775579
2567,156589.625034567
2568,225836.376376472
2569,208494.834570016
2570,112133.085545917
2571,220270.804026789
2572,130585.756792907
2573,151910.04462023
2574,334145.611372582
2575,143305.829947508
2576,185875.500216831
2577,214821.051195888
2578,91907.3352331829
2579,113099.493752462
2580,230523.850088994
2581,126842.468454825
2582,117800.7107771
2583,201715.30497503
2584,134571.461330501
2585,169825.020908595
2586,178658.18902306
2587,178977.15684285
2588,115362.919438227
2589,126247.222205539
2590,167136.931403328
2591,290333.429649981
2592,198055.898053334
2593,184327.157030982
2594,154146.369082588
2595,153138.579261896
2596,230495.289299877
2597,175137.889722947
2598,292876.589999582
2599,223106.730074295
2600,321211.70363872
2601,112336.852721561
2602,116552.431098267
2603,105776.871873724
2604,116530.467541326
2605,117494.423651543
2606,126049.526842212
2607,176324.497031438
2608,259156.598515358
2609,169980.715783137
2610,97183.7148992453
2611,236440.769322873
2612,149054.268456722
2613,111315.798383963
2614,116141.907606739
2615,161593.439416217
2616,131211.254634839
2617,218059.957741867
2618,169391.736680636
2619,223824.241294001
2620,179950.664350575
2621,207507.525373043
2622,210945.364980252
2623,250345.919352007
2624,267918.854986398
2625,317869.751620228
2626,140942.383084177
2627,134061.869755344
2628,337022.930735348
2629,406209.17424018
2630,292667.241456572
2631,326247.371510804
2632,336451.060897985
2633,200228.153382106
2634,255930.816355488
2635,139503.005299877
2636,221553.868061908
2637,136131.710238723
2638,269071.130193824
2639,223506.207585352
2640,138479.125226632
2641,106807.921352078
2642,169759.165264048
2643,119617.567489237
2644,147763.813132028
2645,110769.698626347
2646,101363.224468685
2647,116981.940656238
2648,120253.938493297
2649,163215.881867975
2650,114433.035431936
2651,157680.341565205
2652,315242.403460555
2653,209377.883973109
2654,213007.452235848
2655,239320.04812477
2656,267814.723673575
2657,245499.329479826
2658,270208.541196862
2659,279602.883431001
2660,278610.144672886
2661,222381.348872547
2662,223691.012071092
2663,234288.737707076
2664,178610.396957869
2665,196197.939937275
2666,190692.653540199
2667,177345.046213637
2668,181249.725260525
2669,166717.498714095
2670,280207.809533167
2671,178409.105229404
2672,149917.596190161
2673,165498.083411142
2674,169838.238723797
2675,125650.831636072
2676,190145.374487495
2677,220456.274037499
2678,275830.487820454
2679,232337.857740317
2680,260040.745459871
2681,326635.05571138
2682,314561.43976627
2683,416139.013917653
2684,289927.518337028
2685,328741.315290492
2686,237837.679524288
2687,212711.80245085
2688,184257.121198624
2689,154141.266433376
2690,312903.757539552
2691,200391.391301075
2692,137176.818240012
2693,173191.692064376
2694,149012.991921409
2695,196344.36365022
2696,184979.583261317
2697,213952.282174511
2698,205056.632947542
2699,163581.684265277
2700,143949.825723979
2701,159621.635108178
2702,123809.489243796
2703,195623.863238903
2704,148338.462003334
2705,123883.238221238
2706,113654.631111783
2707,115848.83832207
2708,137358.610183288
2709,112930.651089588
2710,117952.750909374
2711,316404.918992684
2712,355965.937340251
2713,127267.459186257
2714,133299.135321035
2715,167054.53011324
2716,122432.954535894
2717,198466.433245974
2718,182032.648407217
2719,155830.451964803
2720,163875.804441034
2721,131862.87518372
2722,207505.213407514
2723,123142.432317592
2724,112339.514975557
2725,132250.898023022
2726,141624.57280094
2727,185660.698736141
2728,181135.563806355
2729,173445.002747548
2730,156158.620893634
2731,103811.583095562
2732,131297.777735608
2733,173295.858403477
2734,197082.367194756
2735,149759.32081529
2736,204955.759386816
2737,120092.428717183
2738,188007.027806685
2739,160578.445189824
2740,127499.121600362
2741,162883.415971387
2742,162799.321590408
2743,167438.828157719
2744,141127.794743442
2745,128074.295891526
2746,134954.528984447
2747,190088.673250285
2748,137421.675118466
2749,130412.136131075
2750,130113.454572185
2751,127972.126255766
2752,267574.805988368
2753,177010.618665673
2754,334803.864205602
2755,155046.968320605
2756,97178.9975904642
2757,98625.8833929131
2758,89636.016214523
2759,185009.965596698
2760,211735.761118815
2761,143592.080141222
2762,148563.515484152
2763,213101.856994086
2764,182528.737563206
2765,304556.543360894
2766,189048.994835824
2767,128092.72146046
2768,183981.695152286
2769,136255.715001738
2770,125843.225867944
2771,105235.209240349
2772,122697.801644488
2773,236937.780863206
2774,198784.735515108
2775,187634.826659451
2776,171451.982186891
2777,165068.737334822
2778,113001.270744621
2779,224952.918230725
2780,125265.377647357
2781,99729.922843273
2782,105723.288283497
2783,172241.075856934
2784,113207.291482978
2785,178936.055438928
2786,66912.3871182366
2787,146012.99889694
2788,99574.2746704353
2789,238021.433093255
2790,144386.154372905
2791,122358.773542003
2792,116691.440222156
2793,146780.707392633
2794,135409.726894183
2795,152980.78260518
2796,111430.496959102
2797,344905.815999157
2798,174727.553038236
2799,157043.234957932
2800,105235.150863219
2801,118738.885106458
2802,178874.858751717
2803,229974.399201559
2804,224471.214612342
2805,126507.538812169
2806,102518.255359202
2807,124243.447550062
2808,137487.460710457
2809,121042.01101659
2810,131266.34450914
2811,175848.815385904
2812,124754.260805328
2813,231366.568769026
2814,225931.785272721
2815,131797.836921739
2816,238972.915612696
2817,129584.548682622
2818,108700.500394144
2819,182976.439130218
2820,163744.315010721
2821,135006.232651279
2822,261028.813636595
2823,441037.233659092
2824,192144.280027967
2825,185235.427768798
2826,134756.378228133
2827,192202.370769305
2828,164595.089723338
2829,172759.251691925
2830,224768.977829255
2831,143737.499664784
2832,227308.576865682
2833,195315.205796372
2834,217455.56876067
2835,192234.644703505
2836,190282.305180061
2837,174271.958112643
2838,145511.526881514
2839,187380.278278375
2840,170195.190326211
2841,206769.813739843
2842,220161.114671767
2843,165340.111623034
2844,158833.609312274
2845,105723.288283497
2846,209785.616780954
2847,207898.911043276
2848,168792.418470148
2849,222791.48704933
2850,260363.122837982
2851,269230.491537431
2852,232204.943779597
2853,238278.888963645
2854,97240.1826022485
